s_AB,s_zeta
0.91435107,
0.90448591,
0.68277166,
1.49037449,
0.76688394,
1.00246103,
1.23745487,
0.49157847,
2.19378100,
0.61713247,
2.09681766,
1.35018924,
0.23180298,
0.37469251,
1.86305936,
0.53937094,
0.79948166,
0.92984886,
1.16994012,
0.71529404,
1.58331738,
0.68169435,
1.14555459,
1.47824421,
0.59909247,
0.49226356,
0.33124883,
1.75143271,
0.51310234,
2.54181941,
0.57297231,
0.13915559,
1.36274078,
0.64470630,
1.01621355,
0.66051189,
1.33421531,
0.72262278,
0.78150654,
1.28780419,
1.45318102,
1.63604605,
0.42300007,
0.56666039,
1.38857828,
0.26589709,
1.00175547,
0.84507954,
0.54807706,
1.78048927,
1.47756718,
0.60252461,
0.92144407,
1.33125176,
0.61587811,
2.02951873,
0.49798414,
1.00178500,
0.48575491,
1.51563014,
0.39217227,
1.42811244,
0.92089996,
0.39747587,
1.14131647,
1.04940026,
0.72816796,
1.17377323,
1.17183740,
1.36886501,
1.56342526,
0.92020992,
1.27233047,
1.45734849,
0.55404415,
1.66774400,
1.06856801,
1.37217441,
0.89472018,
1.14755285,
0.42435718,
1.24077379,
0.33847877,
0.60622059,
0.98764643,
0.76492225,
1.20960910,
1.29566171,
1.07873997,
0.86116859,
0.26431001,
0.75882585,
0.59438420,
1.30324039,
0.76784348,
0.46342479,
1.66443220,
0.65754198,
1.83091253,
1.06753009,
0.44455901,
0.93670921,
1.05065432,
1.14947639,
1.18560962,
0.26006753,
1.98447647,
1.14247197,
0.44988964,
2.10241840,
0.13076518,
1.66245110,
0.49854759,
1.25858607,
0.50782915,
1.57867226,
0.39516645,
1.10894831,
0.93817680,
1.42824555,
1.81941345,
1.63477711,
0.56503274,
0.16729780,
1.56627408,
0.62101651,
0.96015589,
1.06146550,
0.60043875,
0.57674691,
2.44646738,
0.17512220,
1.25294092,
0.30156716,
1.41919782,
0.24150520,
1.06643861,
0.84272050,
1.65348939,
1.28083176,
0.75502296,
0.72330652,
0.58454584,
1.85591579,
1.00141085,
0.18815270,
1.36507654,
1.00404328,
1.75513979,
0.53913250,
1.00126457,
0.95560400,
1.73074588,
1.43370753,
0.44465764,
0.31360433,
1.28493006,
0.84152636,
1.19525562,
0.57904528,
1.56009225,
2.07309898,
0.48329376,
1.05426249,
1.06180313,
0.80489315,
0.82466588,
0.73217925,
0.34883554,
0.51676488,
0.70236643,
1.67170604,
1.11494086,
0.34307460,
0.42137066,
1.61728892,
1.93299410,
1.14998001,
0.34062232,
0.61896036,
0.77221393,
2.31931901,
0.91931075,
0.79497054,
0.91254660,
0.70582742,
1.79096242,
0.37636577,
0.68709345,
1.80423670,
1.65986622,
0.51854080,
1.04219582,
0.92898708,
1.93980880,
0.46904038,
0.43466597,
0.41795144,
1.15669826,
1.10745985,
1.47658325,
1.07218207,
0.74157086,
0.22888959,
1.03567833,
0.88993443,
0.95015037,
0.83896146,
1.51518953,
0.41398209,
1.73649805,
0.69612185,
1.43660075,
0.35635193,
1.57016636,
1.18682632,
0.65532845,
0.66950780,
0.40032116,
1.77296528,
1.44712957,
1.02506053,
0.46263497,
0.65636136,
1.59034288,
1.79446183,
0.36449210,
0.83718423,
1.23953254,
0.64151434,
1.00934034,
2.06657138,
1.13912315,
0.44072216,
0.34762037,
1.93807507,
0.24072722,
1.23776507,
0.94736848,
0.08920762,
1.67069493,
0.20564656,
0.85562459,
1.08867313,
1.02423566,
1.51386191,
0.43710386,
0.99031910,
1.30387929,
0.99788236,
1.63713221,
0.49334475,
0.85566832,
0.70575880,
1.41342497,
1.00368026,
1.63718211,
1.00809121,
0.86022994,
0.62231706,
1.72198929,
0.98864644,
1.18137356,
1.37525178,
1.35679707,
0.79007308,
0.80955869,
1.01291473,
1.04996791,
0.70249451,
1.83996319,
1.20435328,
0.10880918,
1.17841323,
0.18435295,
1.27737399,
0.24465694,
0.40351466,
1.76377878,
0.83045836,
0.25324203,
2.06546633,
0.47690368,
1.10724954,
0.50775555,
1.49173068,
1.56932076,
1.29069758,
0.87281651,
1.71114737,
0.88051509,
0.56027631,
1.32644251,
0.22048393,
1.47192935,
0.31304454,
1.58479249,
1.62168681,
0.93729266,
0.35940606,
0.46325166,
0.89314854,
0.83140048,
0.20969978,
0.87283505,
1.54569508,
1.55714669,
1.08784087,
1.08104884,
1.83241849,
1.07030431,
0.20608867,
1.41230014,
0.54034376,
0.93890542,
1.21433747,
1.37531083,
1.35087359,
0.44702402,
0.61154876,
1.03173156,
1.68277772,
0.78474039,
0.57854412,
1.91902229,
0.47151876,
1.53606483,
0.25707623,
1.13994508,
1.03274340,
1.77903501,
0.56622225,
0.12168748,
1.00880813,
0.49914029,
2.17060713,
1.02208238,
0.39203480,
0.73877424,
0.93779523,
2.13992686,
1.35521413,
0.85965903,
0.60603121,
1.06310342,
0.30707383,
0.99080308,
1.08878548,
1.24759384,
0.47299503,
0.73468672,
1.54661786,
2.02121280,
0.60735838,
1.34396000,
0.84898834,
0.65939706,
0.93064750,
0.86021081,
0.38434266,
1.16912419,
0.52126707,
0.85531127,
1.07865771,
1.47398687,
1.67649433,
0.23312136,
0.88407716,
1.00701613,
0.59725040,
1.08010583,
0.73501437,
1.21818372,
1.33526049,
1.52964435,
0.77467985,
0.76458445,
1.35003530,
1.54048908,
0.70429089,
0.87192350,
1.39990190,
0.83369343,
0.96635510,
0.89850621,
0.98791661,
0.78850432,
1.35486708,
0.64512947,
0.42846657,
1.59583676,
0.31746912,
1.63297259,
2.32274141,
1.28743946,
0.79542848,
0.25460824,
1.24686804,
0.81781622,
0.62205536,
1.12416899,
0.20604449,
1.05594766,
0.58242055,
1.26946947,
1.72855545,
1.41745833,
1.67509101,
0.91883308,
1.39886983,
0.51491683,
1.10980748,
0.80584751,
0.96016958,
0.77708393,
1.29680049,
0.21302482,
0.96185131,
0.72413161,
0.57941059,
1.18305785,
0.89511809,
1.05506237,
0.87308116,
1.09373973,
0.43276967,
1.40163886,
0.78116373,
0.44672418,
2.35617880,
0.38681287,
0.64094449,
1.41973338,
1.25051517,
0.80428234,
1.26193526,
1.29749826,
1.20874942,
0.75752481,
0.53755455,
1.22302707,
0.61470435,
1.52463102,
0.95676165,
0.84205657,
0.84725721,
1.29012840,
1.05382161,
1.04918248,
1.91869884,
0.99064405,
0.64411257,
0.46280084,
0.96789877,
0.53432103,
1.02704755,
0.90826622,
1.62833219,
0.99551247,
0.86991771,
1.61431674,
1.33698969,
0.13059260,
1.16785215,
0.81374950,
0.81578861,
1.00689779,
0.86777619,
0.58180246,
1.11328449,
0.62322179,
1.83764293,
0.26029869,
1.48308093,
1.14935479,
1.28188316,
0.48842052,
1.92027036,
0.47751097,
0.68757358,
1.06816289,
1.54478296,
0.20359683,
1.83874718,
1.40781662,
1.11311534,
1.24402366,
0.40084960,
1.46400617,
0.37568970,
0.17491842,
2.34824106,
0.84991229,
1.99387519,
0.61725216,
0.92552431,
0.73031948,
0.44416427,
1.27415863,
1.03940737,
0.55094821,
1.34725288,
0.38980956,
0.49463021,
0.45833065,
0.96564556,
1.20839489,
1.02469951,
1.21363170,
1.21626030,
1.33717016,
1.33659742,
0.85762574,
0.84067811,
2.32378970,
0.16946750,
1.10986019,
1.14008452,
0.36361804,
0.71288339,
0.75160552,
1.16609278,
0.39539231,
1.76037319,
0.82323932,
1.80636636,
0.82275988,
0.90499927,
1.00806146,
0.67666661,
2.26355936,
0.33388021,
1.75093142,
0.38408998,
0.60642020,
1.29794727,
0.41303905,
0.43091212,
1.75225319,
1.54429973,
0.18383589,
1.12085913,
0.54204469,
1.17784514,
1.30941826,
1.10838436,
2.08463494,
0.64795315,
0.46965748,
0.91974046,
0.48492118,
1.41637094,
0.23696738,
1.44783054,
0.80971867,
1.22854886,
1.39050898,
0.41437036,
0.55583070,
0.51856457,
1.06382420,
1.55060573,
0.84589838,
0.67019409,
2.65491558,
0.84402913,
0.84829595,
1.56515913,
0.87663374,
0.82096713,
0.82564858,
0.71759825,
2.24642407,
0.36206018,
1.22334324,
1.02956226,
1.57762851,
1.15792062,
0.76069530,
0.21257937,
0.89582671,
0.63708158,
0.12346691,
2.02665767,
0.97910403,
0.72629417,
1.30341003,
1.04227636,
0.85795204,
0.95019198,
1.13269023,
0.71405825,
0.30796317,
0.79232995,
2.17019366,
0.44268499,
1.14438057,
0.55480815,
0.56007506,
1.18085424,
1.59588995,
1.52886589,
0.60189725,
1.36079164,
0.98999088,
1.15597261,
1.13604668,
0.80676712,
0.36788125,
1.23905125,
0.78530125,
0.31486386,
1.49151617,
1.60722114,
0.31145279,
2.12552314,
0.24438838,
0.55954972,
1.21958110,
0.59983222,
1.01819593,
0.64221007,
1.48104533,
0.81797544,
1.63474296,
0.03016772,
1.33519983,
0.93326292,
2.00987352,
0.36537327,
1.36114007,
1.48012004,
0.94877372,
0.29712800,
0.57620527,
1.03195369,
2.16738634,
0.79871258,
1.48773990,
0.33324218,
1.36540125,
1.60271373,
0.77079312,
0.35380047,
1.09750067,
0.97146839,
1.40970425,
1.34389524,
0.16575973,
0.78745592,
1.39510906,
1.08294139,
0.49877345,
1.13540603,
1.10403988,
0.88583788,
0.86886491,
1.26694622,
1.74705564,
0.67501826,
0.32334655,
2.19256366,
0.65394500,
0.84005914,
0.65459839,
1.35145058,
1.50629316,
0.51349141,
1.69514179,
0.25539084,
0.21759134,
1.30064543,
1.20590699,
0.50973023,
1.12395640,
1.32953624,
1.20418095,
0.47692624,
1.47931195,
0.43167504,
0.93462841,
1.20643943,
1.08489485,
0.36823724,
2.36743233,
0.65266734,
1.02090947,
1.14966812,
0.43595663,
1.18367192,
1.30306554,
1.14581198,
1.49920831,
0.23591854,
0.38343077,
1.76621837,
1.11637079,
0.64880408,
1.31463633,
0.86770181,
1.14578158,
0.27061414,
1.47491090,
0.48624313,
0.28788367,
1.76424398,
0.97082539,
1.41536248,
1.49239727,
0.79843482,
0.58627434,
0.52323011,
1.36487455,
1.13653600,
0.55417076,
0.83366671,
0.47227319,
1.35266821,
1.26071101,
1.34785437,
0.89272549,
1.01876781,
0.99520428,
0.69175664,
2.64208767,
0.20962180,
0.37036702,
1.28105132,
0.92439442,
0.55956280,
1.19172175,
1.97041205,
0.73004944,
1.67050943,
2.06647629,
0.30548941,
0.66054423,
0.54486291,
1.32979191,
0.75802041,
0.14335781,
0.78029648,
1.36162654,
1.03795938,
1.26557301,
1.35161115,
0.69187862,
0.92635242,
0.90529853,
1.46297708,
0.36859768,
1.20047655,
0.79959254,
1.26272042,
0.64313713,
0.91239191,
0.11923320,
1.68400002,
0.29219100,
1.07417091,
1.38850918,
0.08793825,
0.36623443,
1.43368060,
1.07820528,
0.67923387,
0.48909570,
3.17781052,
0.59210159,
0.46571823,
2.19316248,
1.61378118,
1.20909152,
0.19235926,
1.92489498,
0.59261043,
0.35526183,
1.22398217,
1.11396222,
1.14535541,
0.49036471,
0.99587823,
2.27636704,
0.14607150,
1.56101508,
0.35630080,
0.92335236,
0.85658179,
0.79817890,
0.90022735,
0.41007831,
1.36341816,
0.49660070,
1.99429582,
1.21406098,
0.40309729,
1.32136840,
0.57244207,
1.69171803,
0.47881749,
1.16113897,
1.02239116,
0.47006026,
1.10431685,
0.70127035,
2.07247067,
1.33336905,
0.35835580,
0.07644733,
2.09004896,
1.34535832,
1.04736044,
0.72224842,
1.04004977,
1.35914462,
1.42598254,
0.55687335,
1.60472323,
0.32251937,
1.13978220,
1.14646397,
1.61999137,
0.74736611,
0.38896363,
0.54546248,
1.29194618,
0.95350101,
1.24222829,
0.61902458,
1.08736460,
0.23479857,
1.54131873,
1.02375772,
0.76593699,
0.80987325,
1.07978176,
2.07454336,
0.41750125,
0.55366667,
1.73828473,
0.42940975,
1.62198690,
0.79074296,
0.27574014,
1.31845013,
0.55039356,
0.36794215,
1.53977592,
0.92808281,
1.56402914,
0.76333356,
0.31991104,
1.91130401,
1.25347356,
0.42446041,
0.41330243,
1.60378474,
1.13724861,
2.65373511,
0.25358125,
1.17048226,
0.93219867,
1.36729366,
1.80983404,
0.64987606,
0.71445119,
0.58204329,
1.33523814,
0.56630634,
0.63645246,
0.43354862,
1.60062131,
1.31231270,
1.21958556,
0.70047393,
0.52529133,
0.85211449,
1.90614592,
0.47016120,
0.84618028,
1.24508890,
0.51736591,
0.95035756,
0.32933335,
1.17126379,
1.26386672,
1.13436009,
0.72250113,
0.34434273,
1.24552324,
1.05963486,
1.71094725,
1.39555374,
0.44108392,
2.33011984,
0.15537298,
0.40118320,
0.54600220,
2.07103933,
0.70863632,
1.16023204,
0.84190779,
1.28219671,
0.92352353,
1.50353066,
0.30701327,
1.60271892,
1.34460501,
0.38690343,
1.88545360,
0.21685014,
0.63805791,
0.58014219,
0.54980301,
1.52719195,
2.01226476,
0.76747553,
1.43361779,
0.33727987,
1.53555761,
0.56868843,
0.08227926,
1.71527004,
1.46165404,
0.15819747,
1.33930890,
0.89647213,
0.22853086,
1.55350479,
0.90845950,
1.10745921,
1.41224535,
0.35097464,
1.43919994,
1.25581175,
1.19057564,
0.53600047,
0.66242608,
0.55308534,
1.32204678,
1.62269861,
0.22450664,
1.12757657,
0.49384573,
2.40673988,
1.23137874,
0.40328643,
0.78946796,
0.51593082,
1.19718251,
1.05219223,
1.09523832,
0.28490270,
0.53483290,
1.44930970,
0.59973548,
1.23357830,
1.31227355,
1.63443947,
1.01383594,
0.38626955,
1.10263896,
0.99641116,
1.61710200,
0.59686875,
1.39418319,
1.01785307,
0.72271992,
1.04202364,
1.85000575,
0.96200935,
0.59616851,
1.53886587,
0.15271440,
0.98877049,
1.28481981,
1.20273821,
0.84883304,
1.77347208,
0.50844644,
1.35280458,
0.36075375,
0.75677161,
1.81076136,
1.10561801,
0.62591033,
0.50463773,
1.47438730,
0.44213685,
1.11399773,
0.83975343,
1.18837246,
1.22883838,
0.66442489,
1.48730748,
0.47348658,
1.73792637,
1.51117742,
1.33673886,
0.60617798,
0.90281967,
1.52162601,
0.09970643,
0.67170666,
0.83408785,
0.71142876,
0.86921839,
1.05054395,
0.70756648,
0.98478068,
0.90288240,
0.42219049,
1.12706162,
1.95037880,
1.05591645,
0.69286545,
0.66025630,
1.03361740,
2.41346401,
0.46337047,
0.40458101,
1.96012175,
0.83005129,
1.99374588,
0.21700001,
0.83022168,
0.25544478,
1.24678409,
2.01475969,
1.38185892,
0.99990846,
0.31591912,
0.50804689,
0.50333519,
0.53268543,
1.57713503,
1.08567115,
0.91543724,
1.44397510,
0.62694611,
2.05508936,
0.96862360,
0.78257619,
0.10035214,
1.13328661,
1.54946957,
0.51547024,
0.88936633,
0.66945049,
0.68693173,
0.54284206,
1.64832841,
1.93831778,
1.22508239,
0.79300741,
0.56108869,
1.01333717,
0.35942604,
2.67110516,
0.29281522,
1.31668643,
0.32246211,
1.50527720,
0.50383204,
1.85249562,
0.59966761,
0.72102984,
0.82559660,
0.83271900,
0.72556311,
1.00328278,
0.86736748,
1.41627774,
1.94340799,
0.67685720,
0.45344884,
1.77877818,
0.69721666,
0.20189770,
0.63225656,
0.62317369,
2.50246169,
0.90252734,
0.63523011,
1.02092527,
1.39562285,
0.49656354,
1.48619496,
1.32008999,
0.62965306,
1.67896816,
1.40201759,
0.33026270,
0.51835399,
0.66300298,
1.04112803,
0.39641860,
0.77277054,
1.95288757,
0.73639908,
1.16055975,
0.35653398,
1.00318515,
2.06214149,
0.70513605,
1.73335605,
0.74718938,
0.82207262,
0.42560894,
0.99992843,
1.54794147,
0.59733273,
1.15775334,
1.61452425,
0.67446037,
0.27437617,
1.71286629,
0.77708963,
0.81093970,
1.52868725,
0.64840319,
1.06831139,
0.75113916,
0.30421688,
1.88485760,
0.18883028,
1.50753284,
0.92569612,
1.51238723,
1.16076111,
0.93449305,
0.35255931,
1.04929496,
0.95218295,
1.99996278,
1.49144238,
0.83610416,
1.02539733,
0.81856716,
0.22780057,
1.77100264,
0.80904199,
0.87623198,
0.73687896,
0.93537406,
0.48766620,
0.73905123,
1.92538862,
0.44688931,
1.64520337,
1.05497021,
0.99221156,
1.10238327,
1.09646191,
0.18128647,
0.97996612,
0.03706362,
2.21040821,
0.80156988,
0.55483218,
1.17305049,
1.84895831,
0.46690815,
0.53961967,
1.24893777,
1.33741642,
1.40307984,
0.28231788,
1.32907552,
1.77111426,
0.82484298,
0.94865035,
0.31099554,
1.63974076,
0.21427448,
0.83084097,
1.06199493,
1.28524061,
1.41515748,
1.21381150,
1.11085029,
1.06592638,
0.52664899,
0.77237254,
1.61651715,
0.32798417,
0.07326144,
1.49688308,
0.40400169,
2.17596306,
0.36109291,
0.72405711,
1.72211649,
0.73259503,
1.53148845,
0.42578003,
0.46629634,
1.45057488,
0.83128146,
3.11438175,
0.57204737,
0.34559929,
1.60008167,
0.41993225,
0.78276752,
0.87448226,
1.19302660,
1.60710780,
1.37024614,
0.11168984,
0.13104847,
0.79979854,
1.47695405,
1.19689157,
1.48342754,
0.72273764,
1.39024495,
0.38855490,
1.96101727,
0.30055580,
1.47486069,
0.26312070,
0.71327782,
0.62294141,
1.40088327,
0.87223095,
0.89568870,
0.66082141,
2.15765513,
0.73028209,
1.47694738,
0.58077228,
0.96865308,
1.66655628,
1.34582313,
0.55646517,
0.74796882,
1.33103970,
0.41965637,
0.81215052,
0.96668021,
0.44847092,
1.80412920,
0.95498096,
0.78982324,
0.95509922,
0.65503175,
1.66691353,
0.33658573,
1.20459416,
1.63779705,
0.90182065,
1.90066369,
0.44670178,
0.54610495,
1.87027471,
0.45957012,
0.50040346,
0.62161548,
1.55867106,
1.19933582,
0.81899279,
1.33236840,
0.69321652,
1.17326377,
0.75371227,
2.50160130,
0.39923277,
0.37864016,
1.01792571,
1.14166644,
0.22994914,
0.84668508,
1.90227826,
0.67407407,
0.68439059,
1.26854741,
0.42871353,
2.20783407,
1.01347789,
0.55863215,
1.28612885,
1.55363530,
0.13419598,
0.52293244,
0.92011464,
0.70239866,
1.99912086,
0.49999724,
0.94322103,
1.18587987,
0.86803176,
0.60638936,
1.24478825,
1.93463982,
1.04044047,
0.26339354,
0.79064115,
0.93619102,
0.90250821,
1.78897345,
0.23039771,
0.54723459,
1.74389289,
0.85144297,
1.52145495,
0.84767821,
0.97230039,
0.78263520,
1.83362771,
0.88720807,
0.99580309,
1.46663217,
0.88260702,
0.36533086,
0.43183489,
1.57899594,
0.61167473,
1.57453658,
1.25618399,
1.15624529,
0.80962980,
1.01237619,
0.05808162,
1.20938993,
1.26424224,
0.99134629,
0.94959595,
1.24776141,
0.53435336,
0.97245195,
0.43100802,
1.66727767,
1.67671632,
0.09953886,
1.32063018,
0.71641826,
0.20647600,
1.86653500,
0.72367099,
0.77740055,
1.07550407,
2.28219400,
0.41510344,
1.86074082,
0.34458932,
0.48969315,
0.60747176,
0.66207377,
2.17092474,
0.28465853,
1.71903289,
0.68205104,
1.23501863,
0.80515308,
0.80996495,
0.86546942,
0.45495899,
0.99228040,
1.64331111,
1.37434205,
0.26081741,
1.01911106,
0.73304838,
1.38737654,
0.33985960,
1.14091809,
1.73678435,
0.33741078,
1.37635485,
1.86979834,
0.60092288,
1.71527456,
1.57796646,
0.99868249,
0.72438997,
0.81986344,
0.51953225,
0.39870142,
0.72589635,
1.75692167,
0.48473314,
2.37285625,
0.63824458,
0.76577933,
1.22321313,
0.80285255,
1.17330333,
1.07829135,
0.68532647,
0.74844200,
1.08331548,
0.70090403,
0.79590334,
1.87211307,
1.10850300,
1.12996525,
0.40418010,
1.03433408,
0.39041296,
0.88331117,
0.77844894,
0.98352707,
1.17721687,
0.74791183,
1.52346992,
0.64939958,
0.73134049,
1.44222577,
1.28902094,
0.63404323,
0.97251818,
0.65790721,
0.98646444,
1.23405503,
1.32679321,
0.69350864,
0.88656189,
0.91248792,
1.28467583,
0.39029181,
1.45538214,
0.60431542,
0.78722278,
1.61311868,
0.49931129,
0.30011882,
1.21298293,
2.00914301,
0.30973900,
1.26011656,
0.03271074,
1.31223416,
0.70285694,
1.43765794,
1.62417577,
0.69167350,
0.26401069,
0.69591529,
1.39911680,
0.89467021,
1.76068904,
0.49248323,
0.35323458,
0.67431952,
1.85299386,
2.01329020,
1.10874417,
0.39451792,
0.98152196,
1.76762894,
0.41151340,
0.41737029,
1.15222052,
1.84385264,
0.75454473,
1.33177480,
0.31657369,
1.43678807,
0.21246576,
1.19813016,
0.64138150,
1.22602773,
0.90147949,
1.03392124,
1.10320836,
0.57550077,
1.33404807,
0.78650505,
1.43514381,
0.87375844,
1.07466786,
1.17714362,
0.71876316,
0.50554730,
0.92235806,
0.84608289,
1.29302358,
2.26076209,
0.41337936,
1.53748374,
1.09690760,
0.70842674,
1.54367446,
1.50579686,
0.29899353,
0.61836063,
1.79116600,
1.36818337,
0.39915923,
1.34127290,
0.82775717,
1.07225626,
0.32057922,
1.03610856,
0.93972146,
1.12088016,
0.92540934,
0.72485926,
1.18108928,
0.21243587,
1.11570801,
0.80448646,
1.51973104,
0.75394887,
1.40248254,
0.27450592,
2.64862505,
0.25501747,
1.07325502,
0.69290033,
0.51317040,
1.14073675,
0.90471178,
0.68409818,
0.40844474,
2.18750055,
1.05983308,
0.91798469,
0.71653115,
0.56615650,
1.69467549,
1.06417645,
0.91379491,
0.46068956,
1.63371310,
1.29877347,
0.53604856,
0.63057036,
0.75079590,
0.86079311,
1.05449638,
1.56126121,
0.56824953,
0.46026830,
2.30591868,
0.53545135,
1.99067969,
1.25396865,
0.45731435,
2.48312863,
1.08625082,
0.67258350,
0.56759625,
0.89386255,
0.93897847,
1.51933886,
0.24750769,
1.82472670,
1.14546117,
0.38959229,
0.54250241,
1.11640339,
0.89314639,
0.60294034,
0.53331250,
1.05629140,
0.88505926,
0.77885565,
1.05047923,
0.38264330,
2.02913218,
0.87913935,
1.33441710,
1.41166089,
0.51119275,
0.82347937,
1.35045590,
1.56642156,
1.08513530,
0.24701141,
1.07028445,
2.19406254,
0.58591076,
1.56143552,
0.89270179,
1.39349055,
0.29345702,
0.40302488,
0.78991647,
0.42644768,
1.45215172,
1.53741992,
0.33258247,
0.75370742,
0.45216113,
1.20611987,
0.79640927,
1.59346647,
1.09553899,
1.24297439,
1.74260205,
0.50180149,
1.71830044,
0.48624049,
0.23890131,
1.32281743,
1.26059817,
1.01108602,
1.39526734,
0.23328715,
0.55449794,
1.16867649,
1.82665522,
0.61375923,
1.00351416,
0.87772448,
0.91309912,
0.35584758,
1.48731816,
0.33458877,
0.95775891,
1.52569276,
0.43452277,
1.62251517,
0.89791606,
0.94460264,
0.73674636,
0.64477803,
2.03491360,
1.72056274,
1.40396733,
0.94151720,
0.66987684,
0.97796835,
0.27781724,
0.75334369,
1.61715894,
0.57490681,
0.40439134,
2.34246924,
0.49497239,
0.81608817,
1.07400526,
1.01765235,
1.73255365,
0.21738871,
1.10687858,
0.66337122,
1.55653382,
0.55106290,
1.36729190,
1.53223233,
0.28234865,
1.84434121,
0.33488395,
0.91851400,
1.57879370,
1.21445561,
0.59966076,
0.47232927,
1.78214989,
0.18586257,
2.10325851,
0.86795667,
0.57325450,
0.82676423,
0.59012079,
0.98023726,
0.80351568,
0.54744362,
0.67485573,
0.66306793,
1.26465148,
0.82570716,
2.01327814,
0.38964238,
1.28991078,
1.04769690,
1.38457214,
0.42757568,
1.01687182,
1.75444025,
1.32083729,
0.76081926,
1.15391920,
1.28458184,
1.05179965,
1.39951428,
0.48920993,
0.82007619,
0.44857909,
2.36988959,
0.29220113,
0.65845836,
0.66678854,
1.20055238,
0.77683465,
2.64081838,
0.58128816,
1.00425225,
0.84753487,
0.67834901,
0.85861974,
1.77740454,
0.49335358,
1.14822085,
0.27166429,
0.44286023,
0.76453673,
1.42577854,
1.00842990,
0.21645001,
1.18994305,
1.34415632,
1.20461164,
1.18816726,
0.48812664,
0.69720345,
1.99679212,
0.16809817,
1.47810572,
2.04744194,
0.97152169,
1.15841172,
1.99338305,
0.63163357,
1.05300679,
0.97698569,
1.02309036,
0.81117104,
0.71332083,
0.67288862,
1.05877875,
0.40740805,
1.30917146,
1.14492825,
1.37476573,
0.71347804,
1.21576433,
1.31044428,
0.14449914,
0.50141492,
0.68896846,
0.84206886,
1.55068507,
0.40667959,
1.50608398,
0.85127170,
1.38243678,
1.52658911,
0.49427707,
1.09997091,
0.83137127,
0.57410633,
1.81840187,
0.39497282,
0.54722363,
2.44557082,
1.08713928,
0.19768187,
0.22399935,
0.92226410,
1.51747328,
1.24384881,
0.66375153,
0.67388884,
1.37973150,
1.14933637,
1.90051667,
0.03359735,
0.89029601,
1.08989905,
1.82892023,
0.88329638,
0.40288967,
0.20341099,
0.30998823,
1.73571231,
0.36915451,
1.82838446,
2.37991666,
0.24326316,
1.73998795,
0.28436352,
1.23651813,
1.24976262,
1.14411347,
1.34054168,
0.17906726,
0.82307088,
0.89953891,
1.06249160,
1.63158500,
0.23397606,
1.28243782,
1.30591413,
0.67109914,
1.55211388,
0.25107828,
0.60526392,
0.91994954,
1.11502166,
0.81536462,
0.41258279,
1.32696670,
1.58776012,
1.30216289,
0.76138284,
0.75577453,
1.55721600,
1.49842739,
0.83181172,
1.00454659,
1.13061669,
0.87145674,
0.92843713,
0.52714242,
1.87839591,
0.87812739,
1.88819167,
0.78072972,
0.45263620,
1.20569040,
0.12698617,
1.64435545,
0.12009914,
0.61030064,
1.25015272,
0.62949878,
1.30896607,
0.86599330,
1.00943457,
1.06002322,
1.47530906,
0.88577001,
0.47351878,
1.67796121,
0.88043615,
0.64712042,
0.38305523,
1.55912384,
0.92590075,
0.36915908,
1.06714159,
2.46611318,
1.57811752,
1.23811666,
0.24395755,
1.09194132,
1.05976449,
0.66551938,
1.64105661,
0.94649729,
0.20971486,
0.25334151,
2.09053973,
0.73526483,
0.61649806,
1.21540014,
0.58432311,
1.24536939,
1.94786084,
0.22450395,
0.37973609,
0.94801578,
0.80636132,
1.97093934,
1.88555810,
0.95050658,
1.40781900,
0.62000660,
0.44417219,
1.48198863,
0.62146609,
1.26598915,
0.57582682,
0.56200313,
1.00509200,
0.48113890,
0.74692314,
0.51628970,
2.86571608,
1.04498389,
1.01654687,
1.42954256,
0.35950066,
1.34190905,
0.70589179,
0.21271301,
1.28725700,
1.44521741,
0.82541171,
0.49129694,
1.86103152,
0.95089244,
0.80718703,
1.39864048,
0.48270224,
1.90229964,
1.47679626,
0.71038360,
0.61899394,
0.29245480,
1.18917389,
1.18749460,
0.77734693,
1.26721422,
0.79023238,
1.45294056,
0.48206190,
1.76510481,
0.31933117,
1.35392412,
0.97247765,
0.69330345,
0.65838869,
0.48102514,
1.51988709,
0.79048300,
1.13995145,
0.22834745,
1.07697339,
1.94644582,
0.97070078,
0.43345157,
0.66950980,
0.77669505,
0.57236641,
0.81881674,
2.41133612,
0.90126047,
1.07633439,
0.45061212,
1.60609980,
0.76495180,
0.53316406,
1.21469618,
0.86935114,
1.63312552,
0.86193021,
0.89950658,
1.65807328,
0.85246798,
1.76915195,
1.12996158,
0.15146284,
1.23062708,
1.48326933,
0.48261299,
1.22506532,
0.92425673,
1.46444303,
0.74517219,
0.41143255,
0.28521461,
1.69481663,
1.43068637,
1.05374429,
1.15278536,
0.26981692,
0.69731853,
0.36303735,
1.75431880,
0.47008131,
1.41206282,
0.54890257,
0.72107860,
2.24322254,
1.01221809,
0.70107515,
1.09033318,
0.37037716,
1.57498467,
0.71882865,
1.18116435,
0.65526891,
0.60274736,
1.37954595,
0.83217959,
0.70337730,
1.84378640,
0.54429748,
1.62126462,
1.13348269,
1.12379076,
0.43522061,
1.37295022,
1.18533529,
1.54688438,
0.69719671,
0.48616669,
1.24722239,
0.14433807,
1.49828611,
1.66008331,
0.32638357,
1.40960668,
0.86275745,
0.62097605,
0.54745938,
0.28414538,
2.24061913,
1.53293940,
0.97179123,
1.25890642,
0.46706838,
1.06091517,
